,Date,post_cum_y,preds,post_preds,post_preds_lower,post_preds_upper,preds_lower,preds_upper,post_cum_pred,post_cum_pred_lower,post_cum_pred_upper,point_effects,point_effects_lower,point_effects_upper,post_cum_effects,post_cum_effects_lower,post_cum_effects_upper
18,2016-01-17,2197.565705,190.36078635674772,190.36078635674772,159.62787388323494,221.09369883026045,159.62787388323494,221.09369883026045,3256.107322163054,3088.429570510444,3408.4428895806277,-69.94622835674772,-100.67914083026045,-39.21331588323494,-1058.5416171630538,-1210.877184580628,-890.8638655104439
19,2016-01-24,2313.741669,189.10033769534633,189.10033769534633,158.3574848847187,219.843190505974,158.3574848847187,219.843190505974,3445.2076598584003,3271.168375406759,3600.3870412922247,-72.92437369534633,-103.66722650597401,-42.18152088471871,-1131.4659908584001,-1286.645372292225,-957.4267064067594
20,2016-01-31,2428.231835,192.55960537302906,192.55960537302906,161.80855417125963,223.31065657479846,161.80855417125963,223.31065657479846,3637.7672652314295,3454.9517340091006,3804.0345990105366,-78.06943937302906,-108.82049057479846,-47.31838817125963,-1209.5354302314292,-1375.8027640105365,-1026.7198990091
21,2016-02-07,2534.774636,194.11018986861748,194.11018986861748,163.3493922172641,224.87098751997084,163.3493922172641,224.87098751997084,3831.877455100047,3645.6616055856243,4008.5721151058274,-87.56738886861748,-118.32818651997084,-56.8065912172641,-1297.1028191000466,-1473.7974791058275,-1110.8869695856238
22,2016-02-14,2649.842782,192.7790797585881,192.7790797585881,162.01024372953646,223.54791578763974,162.01024372953646,223.54791578763974,4024.656534858635,3833.8259768053144,4206.912469615288,-77.7109337585881,-108.47976978763974,-46.94209772953646,-1374.8137528586346,-1557.0696876152867,-1183.9831948053152
23,2016-02-21,2767.608216,191.0963215493973,191.0963215493973,160.31793249292042,221.87471060587416,160.31793249292042,221.87471060587416,4215.752856408032,4024.4661415227765,4394.614384966606,-73.33088754939729,-104.10927660587416,-42.55249849292042,-1448.144640408032,-1627.0061689666052,-1256.857925522776
24,2016-02-28,2901.027558,191.6485906995918,191.6485906995918,160.86232316413873,222.43485823504483,160.86232316413873,222.43485823504483,4407.401447107624,4202.852424821298,4591.291882811453,-58.22924869959181,-89.01551623504483,-27.44298116413873,-1506.3738891076239,-1690.2643248114546,-1301.8248668212996
25,2016-03-06,3026.6921770000004,191.71974575352579,191.71974575352579,160.9241183033121,222.5153732037395,160.9241183033121,222.5153732037395,4599.12119286115,4385.89706442404,4786.631307177803,-66.05512675352578,-96.8507542037395,-35.2594993033121,-1572.4290158611498,-1759.9391301778037,-1359.2048874240406
26,2016-03-13,3151.8751380000003,190.86017560763818,190.86017560763818,160.05682961191076,221.6635216033656,160.05682961191076,221.6635216033656,4789.981368468788,4580.616629950997,4982.28231629951,-65.67721460763818,-96.4805606033656,-34.87386861191075,-1638.106230468788,-1830.4071782995106,-1428.7414919509972
27,2016-03-20,3273.686509,190.6839267798889,190.6839267798889,159.87141383124506,221.49643972853275,159.87141383124506,221.49643972853275,4980.665295248677,4764.485534971448,5185.66422211426,-68.87255577988891,-99.68506872853276,-38.06004283124507,-1706.978786248677,-1911.9777131142605,-1490.7990259714466
28,2016-03-27,3392.511598,190.42445261082614,190.42445261082614,159.60438115676672,221.24452406488552,159.60438115676672,221.24452406488552,5171.0897478595025,4953.539678816113,5383.5067158023685,-71.59936361082613,-102.41943506488552,-40.779292156766715,-1778.5781498595031,-1990.9951178023684,-1561.0280808161135
29,2016-04-03,3508.4467250000002,191.19865348061936,191.19865348061936,160.36960808649096,222.02769887474778,160.36960808649096,222.02769887474778,5362.288401340122,5140.357657035573,5576.2781305094,-75.26352648061936,-106.09257187474779,-44.43448108649096,-1853.8416763401224,-2067.8314055093997,-1631.9109320355735
30,2016-04-10,3628.7167830000003,186.67309018429228,186.67309018429228,155.83664661866158,217.50953374992298,155.83664661866158,217.50953374992298,5548.961491524414,5321.159364294181,5776.47233952867,-66.40303218429227,-97.23947574992297,-35.56658861866157,-1920.2447085244146,-2147.7555565286702,-1692.4425812941815
31,2016-04-17,3760.3539600000004,191.6056754721993,191.6056754721993,160.760451146241,222.4508997981576,160.760451146241,222.4508997981576,5740.567166996613,5505.009466267594,5975.242615903683,-59.968498472199286,-90.81372279815758,-29.123274146240988,-1980.213206996614,-2214.888655903682,-1744.6555062675927
32,2016-04-24,3893.6288010000003,192.50722500439588,192.50722500439588,161.6547632321504,223.35968677664135,161.6547632321504,223.35968677664135,5933.074392001009,5687.185506694507,6177.354337792962,-59.23238400439587,-90.08484577664134,-28.379922232150392,-2039.44559100101,-2283.725536792961,-1793.5567056945074
33,2016-05-01,4020.6902330000003,191.35967491558122,191.35967491558122,160.4986258892741,222.22072394188834,160.4986258892741,222.22072394188834,6124.43406691659,5876.494297856539,6369.0977500846175,-64.29824291558123,-95.15929194188834,-33.43719388927411,-2103.743833916591,-2348.4075170846163,-1855.804064856537
34,2016-05-08,4151.845766,189.21462659069718,189.21462659069718,158.34650140137734,220.08275178001702,158.34650140137734,220.08275178001702,6313.648693507287,6058.924770170692,6564.902009683859,-58.05909359069719,-88.92721878001703,-27.190968401377347,-2161.802927507288,-2413.05624368386,-1907.0790041706912
35,2016-05-15,4282.375139000001,195.52972431798855,195.52972431798855,164.6532058205545,226.40624281542262,164.6532058205545,226.40624281542262,6509.178417825276,6248.577676531747,6756.829092963708,-65.00035131798856,-95.87686981542262,-34.1238328205545,-2226.8032788252767,-2474.453953963707,-1966.2025375317453
36,2016-05-22,4417.287599000001,192.81312904543086,192.81312904543086,161.92969634378878,223.69656174707296,161.92969634378878,223.69656174707296,6701.991546870707,6433.421235359526,6961.575441654958,-57.900669045430845,-88.78410174707295,-27.017236343788767,-2284.7039478707075,-2544.2878426549582,-2016.1336363595262
37,2016-05-29,4547.287156000001,190.92603101091518,190.92603101091518,160.0343995646948,221.81766245713555,160.0343995646948,221.81766245713555,6892.917577881622,6616.629652958373,7157.572840670462,-60.92647401091517,-91.81810545713554,-30.0348425646948,-2345.6304218816226,-2610.285684670464,-2069.342496958373
38,2016-06-05,4674.493096000001,188.92920775190572,188.92920775190572,158.03082483890552,219.82759066490596,158.03082483890552,219.82759066490596,7081.846785633527,6789.387280598965,7356.272368243371,-61.72326775190572,-92.62165066490596,-30.82488483890552,-2407.353689633528,-2681.7792722433696,-2114.894184598965
39,2016-06-12,4798.953583000001,186.20799200130182,186.20799200130182,155.30160563799117,217.1143783646125,155.30160563799117,217.1143783646125,7268.054777634829,6969.297744340217,7551.504950876447,-61.74750500130182,-92.65389136461249,-30.841118637991173,-2469.10119463483,-2752.5513678764455,-2170.3441613402183
40,2016-06-19,4921.872765000001,189.52246173469615,189.52246173469615,158.60948751672333,220.43543595266897,158.60948751672333,220.43543595266897,7457.577239369525,7159.896611623986,7744.6150823583,-66.60327973469614,-97.51625395266896,-35.69030551672333,-2535.704474369526,-2822.7423173583015,-2238.0238466239853
41,2016-06-26,5043.352959000001,190.0678099695488,190.0678099695488,159.14702849053356,220.98859144856402,159.14702849053356,220.98859144856402,7647.645049339074,7354.026539513669,7937.8599580150085,-68.58761596954879,-99.50839744856403,-37.66683449053356,-2604.292090339075,-2894.5069990150073,-2310.673580513671
42,2016-07-03,5160.6873940000005,189.76310184087413,189.76310184087413,158.83589718151566,220.6903065002326,158.83589718151566,220.6903065002326,7837.408151179948,7532.161601364147,8133.510319256924,-72.42866684087413,-103.3558715002326,-41.50146218151566,-2676.720757179949,-2972.8229252569267,-2371.4742073641464
43,2016-07-10,5283.661988000001,189.52863762672354,189.52863762672354,158.59382287161355,220.4634523818335,158.59382287161355,220.4634523818335,8026.936788806671,7718.756449500176,8321.432693176463,-66.55404362672354,-97.4888583818335,-35.61922887161356,-2743.2748008066724,-3037.770705176464,-2435.0944615001777
44,2016-07-17,5409.095116,183.06896123809258,183.06896123809258,152.1278890688176,214.01003340736756,152.1278890688176,214.01003340736756,8210.005750044764,7907.583536241326,8504.836198683928,-57.63583323809259,-88.57690540736756,-26.694761068817613,-2800.910634044765,-3095.741082683928,-2498.4884202413264
45,2016-07-24,5536.986756,179.51535384160812,179.51535384160812,148.56686991368105,210.4638377695352,148.56686991368105,210.4638377695352,8389.521103886373,8068.856830047802,8697.06936756904,-51.62371384160812,-82.5721977695352,-20.67522991368105,-2852.5343478863733,-3160.0826115690397,-2531.8700740478034
46,2016-07-31,5663.8178720000005,180.8169250726078,180.8169250726078,149.86235075790896,211.77149938730665,149.86235075790896,211.77149938730665,8570.33802895898,8250.737467010678,8887.812550309673,-53.98580907260781,-84.94038338730665,-23.031234757908962,-2906.5201569589813,-3223.9946783096693,-2586.919595010677
47,2016-08-07,5791.564897,176.25866467478906,176.25866467478906,145.29687814110247,207.22045120847565,145.29687814110247,207.22045120847565,8746.59669363377,8424.220033293295,9067.151662604498,-48.511639674789066,-79.47342620847566,-17.549853141102474,-2955.03179663377,-3275.5867656045007,-2632.6551362932933
48,2016-08-14,5914.876932,173.1685792262068,173.1685792262068,142.20087069570374,204.13628775670986,142.20087069570374,204.13628775670986,8919.765272859977,8586.48810890949,9241.876719003034,-49.85654422620679,-80.82425275670987,-18.888835695703747,-3004.8883408599772,-3326.999787003031,-2671.61117690949
49,2016-08-21,6040.551096,172.66261254832577,172.66261254832577,141.68789272791662,203.6373323687349,141.68789272791662,203.6373323687349,9092.427885408302,8758.075217654303,9420.384040952684,-46.98844854832576,-77.96316836873488,-16.013728727916615,-3051.876789408303,-3379.832944952683,-2717.524121654303
50,2016-08-28,6167.623232,170.23181653961143,170.23181653961143,139.2513445312057,201.21228854801717,139.2513445312057,201.21228854801717,9262.659701947914,8915.548016051256,9606.940837331358,-43.15968053961143,-74.14015254801717,-12.179208531205688,-3095.0364699479146,-3439.3176053313564,-2747.924784051255
51,2016-09-04,6294.598963,174.88678544002354,174.88678544002354,143.89950457187172,205.87406630817537,143.89950457187172,205.87406630817537,9437.546487387937,9072.743547643702,9784.42429353646,-47.91105444002355,-78.89833530817538,-16.92377357187172,-3142.9475243879383,-3489.8253305364606,-2778.1445846437045
52,2016-09-11,6416.898661,170.00157033904014,170.00157033904014,139.0087086551785,200.99443202290175,139.0087086551785,200.99443202290175,9607.548057726977,9237.060490751457,9952.698957522309,-47.701872339040136,-78.69473402290174,-16.709010655178503,-3190.6493967269785,-3535.8002965223077,-2820.1618297514583
53,2016-09-18,6541.319453,171.46491876530035,171.46491876530035,139.297997322146,203.63184020845472,139.297997322146,203.63184020845472,9779.012976492279,9399.14661978895,10145.866883857549,-47.04412676530035,-79.21104820845471,-14.877205322145983,-3237.693523492279,-3604.54743085755,-2857.827166788949
54,2016-09-25,6665.83665,168.4036717426097,168.4036717426097,136.22724271934473,200.58010076587468,136.22724271934473,200.58010076587468,9947.416648234888,9560.83884417733,10322.365192399178,-43.88647474260971,-76.06290376587468,-11.710045719344734,-3281.5799982348885,-3656.5285423991777,-2895.002194177326
55,2016-10-02,6792.041072,168.5177511389489,168.5177511389489,136.33001175406713,200.70549052383066,136.33001175406713,200.70549052383066,10115.934399373837,9724.932555893583,10480.544526110005,-42.313329138948916,-74.50106852383067,-10.125589754067136,-3323.8933273738376,-3688.5034541100054,-2932.8914838935843
56,2016-10-09,6919.209613,173.090027199509,173.090027199509,140.8929750374849,205.28707936153313,140.8929750374849,205.28707936153313,10289.024426573345,9875.911900515643,10662.838638413165,-45.92148619950899,-78.11853836153313,-13.724434037484883,-3369.8148135733463,-3743.629025413165,-2956.702287515641
57,2016-10-16,7048.306415,176.28294930622081,176.28294930622081,144.07482213064446,208.49107648179717,144.07482213064446,208.49107648179717,10465.307375879565,10053.407874896937,10842.493645069453,-47.18614730622082,-79.39427448179717,-14.978020130644467,-3417.000960879567,-3794.1872300694513,-3005.1014598969377
58,2016-10-23,7179.090442,182.4231679137836,182.4231679137836,150.20592254261234,214.64041328495486,150.20592254261234,214.64041328495486,10647.730543793348,10229.552717782091,11036.310461170275,-51.63914091378359,-83.85638628495485,-19.421895542612333,-3468.640101793351,-3857.220019170275,-3050.462275782089
59,2016-10-30,7302.065036,181.34819665141035,181.34819665141035,149.12011126617045,213.57628203665024,149.12011126617045,213.57628203665024,10829.078740444758,10400.859893175733,11226.815509499382,-58.37360265141035,-90.60168803665024,-26.145517266170458,-3527.013704444761,-3924.7504734993804,-3098.794857175734
60,2016-11-06,7426.148372,178.36073455818152,178.36073455818152,146.12372539932642,210.59774371703662,146.12372539932642,210.59774371703662,11007.43947500294,10576.622938869832,11420.782113517751,-54.27739855818152,-86.51440771703662,-22.040389399326415,-3581.2911030029427,-3994.6337415177522,-3150.4745668698306
61,2016-11-13,7549.605028999999,181.18046820555995,181.18046820555995,148.93285381083675,213.42808260028312,148.93285381083675,213.42808260028312,11188.619943208501,10750.031689144684,11606.841175568512,-57.72381120555994,-89.97142560028311,-25.47619681083674,-3639.0149142085024,-4057.2361465685135,-3200.426660144681
62,2016-11-20,7677.448474,186.78432342474372,186.78432342474372,154.52797964269084,219.0406672067966,154.52797964269084,219.0406672067966,11375.404266633244,10921.236525764498,11803.219365693078,-58.940878424743715,-91.1972222067966,-26.684534642690835,-3697.9557926332463,-4125.770891693078,-3243.788051764499
63,2016-11-27,7800.423068,185.63308695250709,185.63308695250709,153.36637250486487,217.89980140014927,153.36637250486487,217.89980140014927,11561.03735358575,11101.391855881398,11998.479961095563,-62.65849295250709,-94.92520740014928,-30.391778504864874,-3760.6142855857534,-4198.05689309556,-3300.968787881399
64,2016-12-04,7930.4358090000005,181.53304052798524,181.53304052798524,149.25779103001,213.8082900259605,149.25779103001,213.8082900259605,11742.570394113736,11268.365502761852,12193.121446425821,-51.52029952798523,-83.7955490259605,-19.245050030009992,-3812.1345851137385,-4262.685637425821,-3337.9296937618496
65,2016-12-11,8065.076342,185.3307124344509,185.3307124344509,153.04532671816747,217.61609815073433,153.04532671816747,217.61609815073433,11927.901106548186,11444.491319656572,12385.10976052067,-50.6901794344509,-82.97556515073433,-18.40479371816747,-3862.8247645481893,-4320.033418520675,-3379.4149776565705
66,2016-12-18,8201.837984,185.65925253013177,185.65925253013177,153.3655261778431,217.95297888242044,153.3655261778431,217.95297888242044,12113.560359078318,11626.320709893975,12580.238426877218,-48.89761053013177,-81.19133688242044,-16.6038841778431,-3911.722375078321,-4378.400442877217,-3424.4827258939677
67,2016-12-25,8333.682558,185.25676267318633,185.25676267318633,153.3292423077123,217.1842830386604,153.3292423077123,217.1842830386604,12298.817121751505,11809.263103795498,12775.810402532277,-53.412188673186336,-85.3397090386604,-21.484668307712298,-3965.1345637515074,-4442.127844532283,-3475.5805457954966
68,2017-01-01,8471.167299,185.5395467873348,185.5395467873348,153.60383290364388,217.47526067102578,153.60383290364388,217.47526067102578,12484.35666853884,11984.736417338429,12964.618233132807,-48.0548057873348,-79.99051967102577,-16.119091903643863,-4013.189369538842,-4493.4509341328085,-3513.5691183384306
69,2017-01-08,8617.473802,188.937924994442,188.937924994442,156.99246372283136,220.88338626605264,156.99246372283136,220.88338626605264,12673.294593533281,12167.274189482832,13170.63344022368,-42.63142199444201,-74.57688326605265,-10.685960722831368,-4055.820791533284,-4553.159638223684,-3549.800387482834
70,2017-01-15,8761.948457,190.36078635674772,190.36078635674772,158.40728577277127,222.31428694072414,158.40728577277127,222.31428694072414,12863.65537989003,12344.20107939065,13365.444503474553,-45.88613135674771,-77.83963194072413,-13.932630772771262,-4101.706922890032,-4603.496046474555,-3582.252622390651
71,2017-01-22,8909.508332000001,189.10033769534633,189.10033769534633,157.13727636822213,221.06339902247052,157.13727636822213,221.06339902247052,13052.755717585376,12537.267837740033,13565.679572248717,-41.54046269534632,-73.50352402247051,-9.577401368222127,-4143.247385585378,-4656.171240248721,-3627.7595057400354
72,2017-01-29,9053.115281000002,192.559605373029,192.559605373029,160.58865855440274,224.53055219165532,160.58865855440274,224.53055219165532,13245.315322958406,12721.853399115957,13761.35136412749,-48.952656373029015,-80.92360319165533,-16.981709554402755,-4192.2000419584065,-4708.236083127488,-3668.7381181159567
73,2017-02-05,9194.263688000003,194.11018986861748,194.11018986861748,162.12986837847149,226.09051135876345,162.12986837847149,226.09051135876345,13439.425512827023,12896.186281128133,13964.422565971565,-52.96178286861749,-84.94210435876346,-20.981461378471494,-4245.161824827024,-4770.1588779715685,-3701.9225931281317
74,2017-02-12,9333.917710000003,192.7790797585881,192.7790797585881,160.79102634722446,224.7671331699517,160.79102634722446,224.7671331699517,13632.204592585611,13087.999541578727,14170.734061023993,-53.1250577585881,-85.11311116995171,-21.13700434722446,-4298.286882585612,-4836.8163510239965,-3754.0818315787296
75,2017-02-19,9474.632264000003,191.0963215493973,191.0963215493973,159.09907911543993,223.0935639833546,159.09907911543993,223.0935639833546,13823.300914135008,13271.41214206644,14367.566350204817,-50.381767549397296,-82.37900998335462,-18.384525115439942,-4348.66865013501,-4892.934086204824,-3796.7798780664466
76,2017-02-26,9616.696610000003,191.64859069959175,191.64859069959175,159.64376982475986,223.65341157442367,159.64376982475986,223.65341157442367,14014.9495048346,13442.90522053587,14560.489662241062,-49.58424469959175,-81.58906557442367,-17.579423824759857,-4398.252894834602,-4943.793052241064,-3826.2086105358653
77,2017-03-05,9755.241868000003,191.71974575352579,191.71974575352579,159.7059212316424,223.7335702754092,159.7059212316424,223.7335702754092,14206.669250588126,13634.009554622384,14753.16390758427,-53.174487753525796,-85.1883122754092,-21.160663231642417,-4451.427382588127,-4997.922039584269,-3878.7676866223815
